DAY,address,amount
2024-07-05,mtc1q9l4tuyqzqtfuyepj8jltznh3p9nu3nr3qs4nup3,167.58587832
2024-07-05,mtc1q9fuvu7wxfhed4erq40mdcx8k47rn2t3tq7w8eez,264.44937473
2024-07-05,mtc1qx3zsp0k73e6cymj6m5675lec7s7hrehc5zrdnw4,1477.89493303
2024-07-05,mtc1qx6ksvu3agrtga3k9upa9ha3r3tdh3wjyvqpwqam,3126.29395485
2024-07-05,mtc1q9s2hmjz05l67ylhy9c0v25fc27mxevvdyyp4uda,12213.88912915
2024-07-05,mtc1q86ysgvt7p379nsgrwnfwulpy4vm66hyzs7stnpg,117.24427626
2024-07-05,mtc1q8wx373ztc7ymrypfnn3qn9dq5vmqum3lqr5mx75,391.08984004
2024-07-05,mtc1q8wzfpnnhcddf8avak4gayrwp9mrnf5axgpmytwc,1058.61064468
2024-07-05,mtc1qyhrm6euv9278f00ux0awlm5kr8ndzhx3ucfwtg0,4277.74707654
2024-07-05,mtc1qx8ekrpy9sjw8x9lxpsngzdes5cyt4yc3une8rgf,109094.04327297
2024-07-05,mtc1q8n857pxqdcaq9xk2xvwspu9xpaej5z40gg0a0fq,162190.22557433
2024-07-05,mtc1qytw2a05ey8g5namvqwf5gcpdj68cfnyg5s6rk52,371.16930698
2024-07-05,mtc1qyny6gdznef7ghky7tcestznshrvet5husth35ff,10005.56144305
2024-07-05,mtc1qxuhknyjjd8hjqcftad2l2c6j7afeyfayyygrccg,111.20165909
2024-07-05,mtc1qydxtdq4pvh254m85t3kdwdc6agq8kw7ec6z7a8l,704.54891588
2024-07-05,mtc1qyp7n07lgtzx360p35gp08gcl35fpvvlfgyvupe4,1690.15101128
2024-07-05,mtc1qyuhm36pnwd0wthczldt2ym7egxgjdqdz54v8sn0,32741.53596408
2024-07-05,mtc1q86yrfj2n4k0lvdxjeeddp50cu80xtfm5qvf5mc7,57477.52572885
2024-07-05,mtc1qxz924q0telknvmscz6qcsjsp0kg565fcgy75dtm,107079.22313586
2024-07-05,mtc1q97340965nptkw8v4tg0v2e2v09tux2mqsk0x89c,133.82271399
2024-07-05,mtc1qxkl5lxtytsje8t2dpa6h7k4qyxt5zdtgsn2w5u5,204.90204052
2024-07-05,mtc1qxut96hmvzx5e9tcap9h7p5mgw5ndq90uvswjvuc,1379.22328522
2024-07-05,mtc1q8utkwsfwge72yrq2utvn3wwfyn0twx8lu6q00yy,2461.62144330
2024-07-05,mtc1qxwa0gzlf89qm8k7ygzwmx0qhuvshm920vv5y29k,760.03876488
2024-07-05,mtc1q8d992v6eg8vz2kl40mthhhc963ufrfl8sp4xl6g,2698.02630834
2024-07-05,mtc1qycuu7gp3d0hypthtwnapswtals2uqar3u9k8uen,4626.17452270
2024-07-05,mtc1q93r2vl3d3s5ghgysnc4wu82fugj5madkyvrw9aa,8425.82854393
2024-07-05,mtc1q8jm784cl5dr662mv8t4vrgwrv2c62l0uyq45rxh,18912.66903091
2024-07-05,mtc1qxztjmzrmp0js0cf9ptzmxdreg44l5p5m56nuzvy,40582.75794350
2024-07-05,mtc1q92kns6z3xh78g5zk2yw88n8ys3c6r0snqlfmspd,271.59896837
2024-07-05,mtc1q9qj9cyewu47gtml6hmjxyeee0m0stgmdgyedj00,1847.09814186
2024-07-05,mtc1q9q9n556vzgux0j5tl9u6pgqdsphty0hsysyp7k9,2632.92590434
2024-07-05,mtc1qyl2l3dkjjdrpe96lpf6vj2gy63ulv7sac367dnw,154.87733123
2024-07-05,mtc1qy5mym2fwnqluq8jtut2z2u5w72u9ztv6cn2dvuc,259.90718349
2024-07-05,mtc1qy0cg2zkkv6xqpt55a3w5urzxq3r386p6509llc6,1252.39920612
2024-07-05,mtc1qxp6wfhan7lwuj4f6eg7l274kyw2y07qyvdqv9q6,7933.22252618
