DAY,address,amount
2024-06-13,mtc1qx69mpgnu0xu8h52gj8cj90d34raplsn6sflgfsc,1257.56295221
2024-06-13,mtc1qxp06t4hsqyetv59fmxn4ggg73pxujmwnyfdcasf,6766.78084868
2024-06-13,mtc1qxj09nfvsn2pyretny59tt3ftngs9g2fp5dekpdt,10112.91452268
2024-06-13,mtc1qxz924q0telknvmscz6qcsjsp0kg565fcgy75dtm,101520.40803374
2024-06-13,mtc1q9dgphnmmenpqqkwlupcz8x35lanz7vdzq0j8uzu,409.83839838
2024-06-13,mtc1qx5fmafcc24fmt556ht7f26kn4cds2hadqecmqwx,1250.89004681
2024-06-13,mtc1qxq2nnczu0ea288wkx6mv0j893fjyhdcrg8jhkv7,2067.66332054
2024-06-13,mtc1qxu7lyptmhrrvsaa08l3cv53ntr6vafvngy3mzkd,7127.83617891
2024-06-13,mtc1qxwtkkg20lsyzlgxrxfnmn3zyr2cd8trqym3hnvt,27878.28259907
2024-06-13,mtc1qxxcuk3ldtteds0j4thkke0nm7m7pnrsdga6r2lf,8523.64609895
2024-06-13,mtc1q869l5vsxlatrjkdd2c4aeek7d5mjgw72ce9g7kt,8996.57560047
2024-06-13,mtc1qxme6le9nelzctqux0uyxccyz96sae48ecdwrext,745.29799481
2024-06-13,mtc1q8jce30wwnf34v6geljwt5k7fr6rm2c9p55pplpr,2172.59406034
2024-06-13,mtc1q9qg8ap6r5fa4u5n5tuhvkq3xq7yrvewksz09ke4,701.22176680
2024-06-13,mtc1q8g4sc7wznghqhw8e24lfsx4y430qv8z2y58xsac,20970.38895578
2024-06-13,mtc1qx790hwl4emtzzlzxz4jyha9veadp22nyu2s9j5r,348.54512297
2024-06-13,mtc1q8t9lr8ekk6c0nusdr9vzxvkycjrtakaxgnzsfv6,13131.33787661
2024-06-13,mtc1q8ef38px8g3sp6yggx9fkzcrk877tayf2vcp2rxk,121.22850146
2024-06-13,mtc1q8nvnpjs6ec5zp2tr0jy8w26lky4u0s2myru5qqh,486.04005289
2024-06-13,mtc1q8yaex9lwrv82jewject4mrnkfw0h23gvyevwxd6,820.58778711
2024-06-13,mtc1qx4u0hm0mztxqqu9ndkhdp28eknrws7h6c89kffs,11024.83484838
2024-06-13,mtc1qy598m3ueqgwfh4m3648xwz9fwwwjgrkcv5geak4,10026.53202127
2024-06-13,mtc1q8u47sccrtlr8urn894ydccrzx7wtd9xlylvdx7y,267264.07212798
2024-06-13,mtc1q85jcqhtx5g89ylm6sh5c3c9dy6pmfdv7qgprf8l,1575.29056502
2024-06-13,mtc1qy48278m8ennf3775n2r6xqg6mk30asrsghvxr73,2528.39112746
2024-06-13,mtc1qxkxyzgvg6hn8qs5l3y38cudzw4r06c0eynwpqe6,3233.25436357
2024-06-13,mtc1q98tzz9gfq2jrvx85dhy2q6l970qpc87usfdnkxv,3912.39695969
2024-06-13,mtc1q9arhas44ggndhxrcg2nyhjrafmxn6ya9uaamns7,4010.38878977
2024-06-13,mtc1qyugqwj7d2fvn5zphvwmx0ft0ylenceqh5ywallr,1336.45718364
2024-06-13,mtc1qyczfsxwhfyy6qllq0uaxce8cw2r4l09tcplrtv0,7516.45579742
2024-06-13,mtc1q83m5pjylx7kgl9fhyqvkg66g42sksfwsgu8thqz,617.82487557
2024-06-13,mtc1qyd3d2zygvuaxy97cxvqps5asr2puqlv55yq6m8f,886.63001506
2024-06-13,mtc1qx9qra858wqy9deztrfz7x5s3qm4am8xpqa0prr5,4315.66969140
2024-06-13,mtc1q83wlu3zhz4r3stlaj3pq0644az0ps5ktvlpc0ds,5524.82657836
2024-06-13,mtc1q8w6k6jd2pen37an0ulsazg89ayyxmnpp5ddraa4,634.37400404
2024-06-13,mtc1q86w0qufsm0tk5v0g98dn2vhrdu20c82qsv4n2fh,928.33636897
2024-06-13,mtc1q8d7088r2c7n0mc60av6uzu38az7x9gvay594ckc,1163.36625089
2024-06-13,mtc1qyw5xwc6zkt4lp0xz4kdgpkfxcrlvvvegyptkpcx,45367.29362598
2024-06-13,mtc1qympcjg3exz37czjndq5f7py0v2usfmp4ql7yhty,455655.47720725
2024-06-13,mtc1q9l39asekqdty9h5f62f0ffhwlrhja420yhwegup,6810.80004287
2024-06-13,mtc1q88tn0xzce80vgfxtq4gu83lx44h2e06suzc6u4a,16230.91322499
2024-06-13,mtc1qyskgep7ap6d6dtd50x046uvtxdh8w0skqtnl82l,607.37434959
2024-06-13,mtc1qx6qmjcj08m5x5txnvrrt5wmzjy7tvz09g4d3j53,1225.42453557
2024-06-13,mtc1qyqpc3rs9q4zlcpqrr8l4lgy3tm9m960qvwj6meu,1629.64040080
2024-06-13,mtc1q9jkupwj433qfqnqrg8az86t6zszx4zd0cf95xkz,2924.57512664
2024-06-13,mtc1qxr8reqftyeaejhyta0vrsuq8wphja8gwujv2sh5,5065.06626451
2024-06-13,mtc1qxp7t8qwa80km5nnpa30qst9u6qv3849luk8h52p,313.87133450
2024-06-13,mtc1qxaeft206n3kq280s6atxt3y63fftv3ucslnc4xz,705.21130896
2024-06-13,mtc1q90a39vsh49weh7udpnqts5j22vswpq8xuc32k2z,5176.19063333
2024-06-13,mtc1q9sjvmfz3x86d4frec4sdddcqjsz6uxt75l46uej,5459.63951107
2024-06-13,mtc1q99rwumy7uyhw37yadvcysxxy33muzv69sx7avn8,9118.97973084
2024-06-13,mtc1qx858yql30f9xdgudj6myv66trt4syldjuvjjdpe,6039.09232714
2024-06-13,mtc1qym48vk8f0p5prxsht8t2t0h4p4hcqe26c4umz5j,38629.76777195
2024-06-13,mtc1q825g58xrpdy4alp22kaay4y7k99wetw6qzfn27y,148.85514871
2024-06-13,mtc1qy62evl77xgtsda03q00cfrc646x2akg6gdsfe7u,700.82734073
2024-06-13,mtc1qx36ce76hedan07raal0vfgxandgjzrc4qdc73n4,982.95395995
2024-06-13,mtc1q99qu5t49jjz4heh072vdljztg0v0c0sfvhkrsux,1231.90966303
2024-06-13,mtc1q82sgm405dhzpua4pq027jfudphdfyejpvllzmh6,1302.65065035
2024-06-13,mtc1qxwqf3nt2l92yet7drg6a3xmmpx996w76cvq7vcl,473.62467730
2024-06-13,mtc1qxe3z9uwpw3knmxatmlc8h3whmxjyvrnpcal7vaw,146.23135325
2024-06-13,mtc1qyam7pj9ua3jyhnz90kk2jhajdcafgxn0cer8ake,17349.12041368
2024-06-13,mtc1q8g8k32arhs3excufccy4v9an9gkyh472sca2jrp,53264.99377272
2024-06-13,mtc1qxphccykgf5wrcghvcp29qfzy796e96esqye6jlp,559.33029758
2024-06-13,mtc1q8ax20dl9z8kuztwmrjavevyp2w865r3pc5jv373,31546.08625807
2024-06-13,mtc1qyquzddzen703xn5qcm72v6vkpn3dzl7l50g664j,1296.79229868
2024-06-13,mtc1q8ujxgfxa8rvvv9tx4d3xxjxcm0qfg4qscwkdjhf,1383.15777325
2024-06-13,mtc1q93g2nlad52d0x6c2p3k67nc4fqwsue4c5vskt2u,1436.10588593
2024-06-13,mtc1qxd8vcjjskxkg8z5ja767djpky9rv9k34ccvgwsg,4824.60960746
2024-06-13,mtc1q924yk7prgydjre2lvndaw59vj85wcm7vv93p0h4,8353.91541577
2024-06-13,mtc1qy2ya0jxcjg8n6hndfhmfqyxwuvmcs4uzyrr40j0,470.00000000
2024-06-13,mtc1qysjs8qmlmspmdm2alyclsmkamgkynxfgyamkpah,708.31399848
2024-06-13,mtc1q9dgd9zqh0nualvykggadehl4g04ew47ls7u8l8r,2825.11262997
2024-06-13,mtc1q9cpflfw7yj7cp8v3kxhefhe2qmhv4ta9vfnjjkk,6316.54172022
2024-06-13,mtc1q8mwrea54ch792efct3373cq8tu60xs50549klsm,132.23532233
2024-06-13,mtc1q878x0zcyeqmcg3gpm40z9h36jg24w5gp5dx08mm,332.28049161
2024-06-13,mtc1qx4dp0ht9s9rfxdm00xjwxw3f7pku5nmlg9l3hmw,10541.48234990
2024-06-13,mtc1qx0avf3km8dekddtcfqdexghund4ud3t0swrjvw0,10761.29002371
2024-06-13,mtc1qxm6cw94kjamhqzwtme06csqz2gfvfffk5knlsvl,12996.95221488
2024-06-13,mtc1qxr5u0meam0s3w85x79x3ek3v8j3gev7vydehnq0,328.10127802
2024-06-13,mtc1q8hhlyx4sv4c72jaand28vqp7sdqrt7yhgylwh78,919.69329937
2024-06-13,mtc1qy70ehz38djpd7zv3ypnelcx0qd730p50cz774kq,3887.34956184
2024-06-13,mtc1q904rxayrs3nhs8f68fl47z4ktd2r86juvejkm0d,261.72227841
2024-06-13,mtc1qyp0tkd6vnw8qg3dte3hurnudnyhwc3jdcmwpm2w,8615.85164602
2024-06-13,mtc1qx87xu9x0dxelzczpuhjvkx702a2zfy5aykl4ddz,10838.20111785
2024-06-13,mtc1q9alq8z0ms4r8th9nh7zfvnd7hqkjk8n6yrl64q2,254.64478144
2024-06-13,mtc1qx63r72qcrtes8ws2mmgqpdey02wppw675lpxn57,1061.94248067
2024-06-13,mtc1qx0jtpgwpgrspap7zzgmaq3r8snhv84tnvhggws3,3567.96188853
2024-06-13,mtc1qxwu6pphhaqkga6scccr8qa0qpp4z6ygpvhzdyst,19653.40418437
2024-06-13,mtc1qyt5n3dh92ct50a8xe2y8r6k974q2tangg8zwzze,49455.47947977
2024-06-13,mtc1q97mu6hwsx3mxz4lmzd843pwq3nh2djx5qz2dv8x,521.86008327
2024-06-13,mtc1q8yw3q4ej0wv8k4w6xjpkhem4llnz3a4tvlagyd6,1931.19572776
2024-06-13,mtc1q9tjxytcm7e9z89cfsg0se4gu8gw9xhqjsgwfdts,2074.60634967
2024-06-13,mtc1qx7t0jtpy9pkpknxvlt0n55echwg5ym9g55xk63r,4294.17123141
2024-06-13,mtc1qyqawq4wpyc3j79g6nxsdj3xs93jwrsp7cq46gzz,5741.53341558
2024-06-13,mtc1qylteyfhq6dguyr7teqyhkuz2jlxypxyn5rkjwd7,1594.21864961
2024-06-13,mtc1qxjd4xdk7jqac8e8rn7h22wcf26z6d3segzt40fz,2127.52960478
2024-06-13,mtc1qxfhhtf9h82ufge2ap9p9qf8yd7hh5e4n5m5z5gf,11197.15758501
2024-06-13,mtc1q8w2vqwkqpmnyev6a2ve42q2vt76t9gx4g6t6w3g,204551.92075885
2024-06-13,mtc1qxl3r4s52pkueuhq7nrll9ecdx9ujhst6upvzvj5,223760.92961649
2024-06-13,mtc1qydtgk8t435qce0tqp9tscnhm7gxunv9tgpake69,183.44069277
2024-06-13,mtc1qy8psmak27zlk7ep7nvy0d4m249jf66sxqc9fn9n,1095.28883497
2024-06-13,mtc1qy3fxj09k880ajauzpcgrdmdv9g5l90m9sxjwdjz,1600.18336432
2024-06-13,mtc1q8d3p7vm9ksswxzedaqx09z3sftk3zelzcq3gh6j,40404.21700000
2024-06-13,mtc1q9h7k8kcnht860qhwzd3a84zxd384ncea56cdazr,107141.87342734
2024-06-13,mtc1q96g0ev29tsm7mk986pgdqwl4qc0ss79vgr5jtww,991.04121504
2024-06-13,mtc1q9a6w0r2q2mc3jjtdrymaleck3kjej292s5twgcy,3484.71566582
2024-06-13,mtc1qxucjxs7q2rx9sz2e0lllaqrr62npxefcua0jd68,41665.81640582
