DAY,address,amount
2024-06-10,mtc1qy3m04hdjkkwq9pumypw84w6y355v9jssg28lkna,3772.65825918
2024-06-10,mtc1qxweqcyar852tam57axwsde6gryy84upa5fvrfez,161.94393124
2024-06-10,mtc1q90hkmantr7n3e3eqgusm0tk0vjdjjlk0qysdd0a,10686.40386939
2024-06-10,mtc1qx3hgsktjn280q05zltxdejkxq8f5m4wycn7jwve,8718.07020325
2024-06-10,mtc1qyex8wxcyv0u4eg43ctzs2gsdu8j863jusgg939t,1426.31940769
2024-06-10,mtc1q9qj9cyewu47gtml6hmjxyeee0m0stgmdgyedj00,1737.71615362
2024-06-10,mtc1q9ufcuaw845zj4puyu7sge8gxdsmrkecygcuw674,178.01246362
2024-06-10,mtc1q98tzz9gfq2jrvx85dhy2q6l970qpc87usfdnkxv,3881.90977106
2024-06-10,mtc1q8vdxvvcrvnvn5eyt9f8rzk07l0sryzgcydncqq4,1778.97213962
2024-06-10,mtc1qxxqk0xj88mn2umh7uhgc2uypc7f8luk0ct3fl29,964.54125273
2024-06-10,mtc1q8agfregdtduvuuqg2qhjhhgvg6wpdpjhu3qjru6,727735.53786864
2024-06-10,mtc1qxuhknyjjd8hjqcftad2l2c6j7afeyfayyygrccg,105.04546047
2024-06-10,mtc1q9q627vn4z4yaajec7e6ufag6z3m0d4mgcdxqcjc,894.85483147
2024-06-10,mtc1q9tjxytcm7e9z89cfsg0se4gu8gw9xhqjsgwfdts,2068.25236920
2024-06-10,mtc1qywe92ggwu53gyfshexdg00ang79lqpzksen4f40,6779.98005429
2024-06-10,mtc1qycuga4tyrz7nplhtnna9npavaw246x8x55lcnxa,60652.27714515
2024-06-10,mtc1qx9lau4vc8eujqg57gvclf34cvl3ywgmn5a6m6gf,6655.65506201
2024-06-10,mtc1q9u3the093k4weyrpuj2gg39gt89aqjjwqjhrwks,4652.13949198
2024-06-10,mtc1qxwkurjwj8pferxtam4uejwq66xnj382nvtmhvmz,12870.03228857
2024-06-10,mtc1q809ep6hws22h6vcq43ft7wd9qpjr946hvf3xjnw,1980.45643430
2024-06-10,mtc1q9ga48ndgrlynzaygwq7xjgps8hdmhnhx5h4j9lt,347.84568347
2024-06-10,mtc1qx6m9ksdmyfdhnyg5m52zag4eg80swr4wykhul6k,2374.27977193
2024-06-10,mtc1q8pmq6sx30d25fewnsymzz8qj78f53r9js6l9s35,1235.52289812
2024-06-10,mtc1qyxcm8qujsypej5m05ekp0u0nrl3vr5r35tkzzvn,4903.08070743
2024-06-10,mtc1qxkztcul556328g0935qqffvq07qf8se5srdld8a,353399.27607737
2024-06-10,mtc1q96r4jzk7q7gu8wzxnncur3thmxykq6kky0yxqdr,101064.60894902
2024-06-10,mtc1q8ssuz9y5ygtnukg67c52jhk5m87vzh24yqhvd84,18407.59386306
2024-06-10,mtc1q8yaex9lwrv82jewject4mrnkfw0h23gvyevwxd6,815.96914202
2024-06-10,mtc1qyhu3tutzu6sh9w9ug2phxep3567pgyfdu5545pu,1535.28424315
2024-06-10,mtc1qygmlfyj9rczrpqxaep5a0exztenk6zxpvu05kzk,89304.80392074
2024-06-10,mtc1q9ghpmggk2qvjzmdjl64rx9yhtwuyr05zvx7glg6,5417.12307231
2024-06-10,mtc1q8r73fp7q2p8zvzn0cp7ttr3yhh85uthhcw0zy07,4089.47945109
2024-06-10,mtc1q93yejwnd72en0unyv6nk0j83cuehy70tq7x2rme,162620.91961966
2024-06-10,mtc1q9e8gesyaujvdnk0ldqj8rlft67kx2j7ns9ytu6q,169.01941374
2024-06-10,mtc1q87xqxarv0vwu4t3530gx39w6arqfxzh3y2fvvd2,2301.25390509
2024-06-10,mtc1q8dfk5nczyf253yqkzf33rffs6cqpeltgqwyeec2,10339.84334758
2024-06-10,mtc1qym0j6cs09jfmctqa2r3kgek890qeuhw0uzrlr89,5198.14935869
2024-06-10,mtc1q9wf9x6gm08njp66yljjwrm4tvppzgkz4snhtyh0,258677.95468509
2024-06-10,mtc1q8lzycuqplu79h2yccj6dqxtvfz2nsh60s7tplwz,5067.22308488
2024-06-10,mtc1q9lrdlfmxvznxw7ytrhzdcf4mk4putlvxvlvwqme,661.60029295
2024-06-10,mtc1qx8u768hqg8hsc6yak6dyw2hnsqv9xr2cstjv0dl,15100.90656860
2024-06-10,mtc1q8ewfs6csy8sez9kzekyt5cuky0ukfpe2cf6xf8c,8161.62246681
