DAY,address,amount
2024-07-02,mtc1qxzkpnnyqckfmqg80dzazufk5v4r3j7nk5lxu7el,534.21017861
2024-07-02,mtc1q9rq79zhzx8w9894ltwxlfn2zp3xhsncqug0tz8n,1294.34313116
2024-07-02,mtc1qx8mfmh2zyqgm9ulw20n33xh4rku4kntegykxvqz,23946.85876489
2024-07-02,mtc1q9a20ef30w5zgcgeqhhq8wghru5eaj5k5u3q2hjm,444.54922483
2024-07-02,mtc1q9m5865nsk58ejzmqyl7t35zc9sc5h0lgyyrgrrr,1168.88536347
2024-07-02,mtc1q8ywa58dasa8aakln8pdwuh9h48z5frxwsuvpred,1529.57509956
2024-07-02,mtc1qxr2ssqay4t3wxqcalh0mnzwa37cpdljzcn6lc00,2749.07969220
2024-07-02,mtc1q8ce4gw3mt9wjyc8zaxv6xtzj42umftw9uv2e8za,21740.47680458
2024-07-02,mtc1qyhndkyxltf730pdn07mzyrnj3cyfpvfvgm64ekj,268.57918095
2024-07-02,mtc1qx4pq8ep7kwkdahxs9cxn8v9x54exycq6vzwxjw8,1334.34270813
2024-07-02,mtc1qxls6vz6hskwy4hg76z3n6vfvewd39tyk54n9ghq,15473.71721631
2024-07-02,mtc1qxygq6tvk7hlm4x853axsa6wg4940psarglg9mm4,30509.88502063
2024-07-02,mtc1qxtd7mkcwuh2hcdh22nv9ddvhsjem3cxny449cu8,24095.35563872
2024-07-02,mtc1qy2gewnmwtd9sukkqtr85fn6zfwgg554t5jnaywj,872.81685183
2024-07-02,mtc1q8plll6dej7jmcjc65xfdhyn2n7tjjrzvghltkad,3446.84252280
2024-07-02,mtc1q9sfvxm2mfrdg3hyv9amnznd4ej590jspv0lzs77,4508.08402748
2024-07-02,mtc1qxjshmkgzqj8skwhmg58sxvjx3ysxm5yac9gsama,5935.75498221
2024-07-02,mtc1qxwdanmur55pppkcscjam2fsl3ww97ejucpfa57r,12078.70103456
2024-07-02,mtc1q9wrnxf3uvamh36xnqcgv2nucvezf6pzmcl8mpxs,3185.58287165
2024-07-02,mtc1qy8c2xt7jxc5xd9sqxhevtyfc2t3z7hsavufllw0,5238.11273762
