DAY,address,amount
2024-07-04,mtc1q8fzmw9ddl4jvadmre3sn96zhkdyjnzrnc57r5az,899.03564547
2024-07-04,mtc1q9h8q48pqwu6puej0ef95na8940emys5avemx94k,1081.86013498
2024-07-04,mtc1qyk2ypmu0ashqjs0rcgsy6y9tlex2p0w0um9yzmt,1123.49040703
2024-07-04,mtc1q8550pyulc3k7vgl9xz2skaxgg4486783v920nqr,3596.50638122
2024-07-04,mtc1q9t78veza57t63h39739jnazxrzwa9s9zcrvv6vc,4427.92052795
2024-07-04,mtc1qxwwhhzfw65yrs4xcu9ml3d22pnng4cadynsee4t,12518.67951105
2024-07-04,mtc1qx324pq87x6hrhlr546m3prv6gmszyjcgue5gzu6,267.52118671
2024-07-04,mtc1q9uspwz3xxgyj6637wzrr7xcvtedfq3gq5jxhv8x,639.80426913
2024-07-04,mtc1q8vtpt5gqy7t2s8m480n9zkkhcyr4fx6ku27w3k3,1011.36443678
2024-07-04,mtc1qycmq8ht4aav4vcn3wma5t84na42vhjw5sk3t2um,1400.64592412
2024-07-04,mtc1q86kz3h67m8xmxjceu72ycn4sts4vckkdvlx54v7,1243.14643734
2024-07-04,mtc1qyeum5nqx3ur5srczgzplcvr8gdywkgk8cdv4wtq,2284.44863549
2024-07-04,mtc1q8frnjgx686a9u78mktfz6jlmdck7vmx05lj5flv,2701.53017763
2024-07-04,mtc1q9kqk4kfls2lcrzpnfp4m8mxgsw7ejf94gez47qj,17951.46665895
2024-07-04,mtc1qxe0zsy0j5r7dpl8qxua0zxrck9d8mmefsuwmu3h,79197.79099868
2024-07-04,mtc1q92kns6z3xh78g5zk2yw88n8ys3c6r0snqlfmspd,271.04357749
2024-07-04,mtc1qxkx2j7rl4276rat3racv4ylxh62ccq5kvpr4uvr,361.31374987
2024-07-04,mtc1qxyvkxsmqdmwkqj8v5fv9qq8gkgs74vrxcreyzg3,2222.46533875
2024-07-04,mtc1qxah8e9q6vs2fv44sxeq6tlps52jhfyd8vvjcawc,890.36501723
2024-07-04,mtc1q8ywa58dasa8aakln8pdwuh9h48z5frxwsuvpred,1539.96453205
2024-07-04,mtc1q9r2zpqd7je5djzufkm0v43fxwhddx6c45dsy5yq,1323.85542540
2024-07-04,mtc1qxje6xkwc2grdwfmyvtm0h5s8fhyddmnrusqqa9n,5326.10153982
