DAY,address,amount
2024-06-21,mtc1qy2gewnmwtd9sukkqtr85fn6zfwgg554t5jnaywj,752.52648332
2024-06-21,mtc1q979gyzhu5fv5cngvtmq73ul937dkhyaeg3u0nv0,998.21709385
2024-06-21,mtc1q99sxvpl7wmvqsx8qf7sdzlvg3v8gqje7v4slfut,12212.15213008
2024-06-21,mtc1qx2qj88a4wqxlmxg6rr33f28ntrcndkmr50ndrax,31751.28371559
2024-06-21,mtc1q8vkwhg56nm3tujxh2euk38eygzr5dupqykpujdx,268436.84130868
2024-06-21,mtc1q8h27kfp0l27q4rn3m6xzvq2qkp7y3msdqzez3xp,5727.02512492
2024-06-21,mtc1qym2jmftetrua8xa52lwtm3y8vdd55rzfs5pajkl,55251.40324701
2024-06-21,mtc1qyc3akaggdstf93nekgxlweamp5vmrpnsvr4lqax,2088.14109158
2024-06-21,mtc1q8h7wcwyj2exw60grelf66e0hkxt8tj4j5cnyj5u,2098.40890981
2024-06-21,mtc1q9uwr7w8753xd2ftz7k5r7hazwlgad4d4ccmmsam,303.42573902
2024-06-21,mtc1q8vraemmaldxs8jyhz5d2dff3t49k8993s7kltmm,3950.75635589
2024-06-21,mtc1q8gewp6tkj2zuuavx6k5fv2lwnc6pnqtsgluxylq,4015.49484659
2024-06-21,mtc1q96f7flwf5u8cfcyrtmzftdng4u8hcpdjvagkmph,4805.63845273
2024-06-21,mtc1qypvfvvh5ym84jdr9q0qsyym4mdl237qkyrqqzhd,263730.48300511
2024-06-21,mtc1q983tje543r09d04dgnxr7c4vj8zwy7wks0dxh80,16956.38964128
2024-06-21,mtc1q8s2md3ugwu57sfseh4mghvsc9zs3xydpcyygxch,1117.03309250
2024-06-21,mtc1qycjen80nhpm32h6ykf2s38pntlr6d6hacf86tnr,1315.08946015
2024-06-21,mtc1q943rv0s03zzmgttgqyqrkkr2rfa6puul59rruz4,3367.34273914
2024-06-21,mtc1qx6ppa2uj56z7ttgxr709rd2tenuff3005cmr4zs,3971.25870481
2024-06-21,mtc1qxrl07xvs2w9khjejy7shurwwde7qmavugw94rrl,4966.32087638
2024-06-21,mtc1qy0r5dvm3jgvqcqtcpye9xrak25dfdkwtslrafxk,5637.61916608
2024-06-21,mtc1q924yk7prgydjre2lvndaw59vj85wcm7vv93p0h4,8491.21354487
2024-06-21,mtc1q8alxepfwg06naz6xfeylh5es22ras3tpv9xq44c,144.06994300
2024-06-21,mtc1q9ukvl0zrscpchtpskkthjwsj6rad3mfvg8smlvf,762.33518762
2024-06-21,mtc1q924x3y26vy7kayht9kyar0rnatucj4tssaqpppt,1280.47198020
2024-06-21,mtc1q89ql4rgclgs0vmvck8a638uzfsxzplaeyq0ucxp,2188.59210971
2024-06-21,mtc1q87emputjfmz6sr0x7pqgn9ptpw4kxt82uz7arp2,5524.11224536
2024-06-21,mtc1q8uhhte34t50pf6que8kmemk5ulgddcprsnv2af8,330.48116210
2024-06-21,mtc1qytmphcetg3ecl9c000y8fursddd62js5s3w3k6t,521.06456089
2024-06-21,mtc1qxwl9l393gmzcxw695axck2qra38yrzzju7hu050,2018.83941441
2024-06-21,mtc1qx4u6rjtd9nmrxnrl80u39p79xk2tsecmcrl0v2y,14598.35779773
2024-06-21,mtc1qxyu0atgwp44kkxddhfxkf2phuxk2eq4sv04q3gt,276.20561227
2024-06-21,mtc1q89ppk7xyqgpp630lj4lxcpu7ptz9w7qzu6wc0m3,600.57610073
2024-06-21,mtc1q9ggyuvleqqddnhsn9mkew8tlvjc46drusrz6ezt,1491.67379843
2024-06-21,mtc1q9ytv3lpfskvm2642pyvwl3qem27arvl5s43sh06,305.47677680
2024-06-21,mtc1q86dstyy5fxp9xexre70afcmtnglpdkvf5fvaun9,316.30540653
