DAY,address,amount
2024-06-29,mtc1q88sdxvkmq4fv50umkjywyl02gmsf8s9tgv9hjh3,172.16251418
2024-06-29,mtc1q8pfc4n9d5mxz3vj9z4qq26apgjl4nuy2v93d875,601.45388169
2024-06-29,mtc1qx0jtpgwpgrspap7zzgmaq3r8snhv84tnvhggws3,3713.97131604
2024-06-29,mtc1qxe22g38ncafhxfswvkxvxwhh7pla6wdgywt6pru,31057.84390602
2024-06-29,mtc1qycpcmwg6809jjqtsgq8ffzusgu5lnfgdq3tlmw7,128080.60332558
2024-06-29,mtc1qy0nmj2lguc4t7n2jrct60zmty8ntx06nvlpd3rg,748.23650218
2024-06-29,mtc1q8fsc3mdzqhh70m70u5ghlhvkgccpnx6rucrg6n2,1584.15708462
2024-06-29,mtc1qx2kly2z0tz7x0fswqkhux9wh73ypq8y4gljfp83,5475.78301676
2024-06-29,mtc1qx6zadnagjs4a89g9mwk6z3ky0agl7jqaunp77td,7481.73550049
2024-06-29,mtc1q8zgl6z9spkk6yyd779epckff5ry6j3v4ynxjqk2,1455.83681696
2024-06-29,mtc1q97x4ssr4r300p4ra84m67hnuu4uge4k6gsunn65,1484.03958856
2024-06-29,mtc1q8275xm0n0gphgsrateft3kurc6nyllatupjmfpv,2078.93568927
2024-06-29,mtc1q9yhsdp73gh4eul05s5pjen77s2ezg85esd2r8yx,897.73496018
2024-06-29,mtc1q9rmj3sg6a6l865v7a3we0zmjs5jh9vpqgzhzutu,1707.05927686
2024-06-29,mtc1qymj5lnkwq4ydwz6lnuu2pfay25dtz76yqsuya5z,2178.07397368
2024-06-29,mtc1q9pah4xaf35p8ms7hujh2z5kx2yn7vg2eq65dzuj,4744.87546735
2024-06-29,mtc1qxn35ym26vspssl3wgxtw20qtzsht6l9nglw5sp5,7572.41175812
2024-06-29,mtc1q99tumf362jmpr7kvzuhs00qxjj0gecq05vkrg5d,12620.08801775
2024-06-29,mtc1q98j0rv240ffte9jnvg87j2wuf7c4sztxvh6nmal,41000.00000000
2024-06-29,mtc1qx5ewehkse09c2wexegera3rsy6zse3w7ywng55v,126.54644683
2024-06-29,mtc1q99jnmw6jzxndqmr38u4vxe0a4sgr98htyzhvumu,1090.26452603
2024-06-29,mtc1qy8psmak27zlk7ep7nvy0d4m249jf66sxqc9fn9n,1136.72245430
2024-06-29,mtc1q9vfqc48g29tadhp2ld43aaydn8s7508gqm2eat7,1596.30205657
2024-06-29,mtc1q8st6arz9npaq3syesv9hpd9tvztnn3k8v8d33x8,4796.17816126
2024-06-29,mtc1q9ntw3k0fja6psk6pt0m07t3gslcrhqqk5kprnfn,55789.16577018
2024-06-29,mtc1qxxzp4m3y0weqx3dzmwsy3mg9g6jw4wr0yfejp7n,109.25765974
2024-06-29,mtc1q896gyyc7ysul5879wa6t5w2mnefgk7v2cugpa7j,1152.83178539
2024-06-29,mtc1q8yu33e0azg55k5zjas27gk9xy0w8ypnuqjzyy22,33830.54937898
2024-06-29,mtc1qxm9zf5kphcmcx94fzxyg0vksk9x63gzhghllq2z,547.52812239
2024-06-29,mtc1qxwymcve7cqvqz4qmnhs92kgazfzg6rfyvmwqhsz,11126.98780367
2024-06-29,mtc1q9e8gesyaujvdnk0ldqj8rlft67kx2j7ns9ytu6q,177.38451226
